idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
512,"3333 NW 63RD STREET ,OKC,OK,73116",1,0,0,109,35.54633317,-97.56416266,0,0
513,"3345 S HARVARD AVE., STE. #102,TULSA,OK,74135",0,1,0,143,36.11478399,-95.94016097,0,0
514,"3345 S HARVARD AVE., STE. #302,TULSA,OK,74135",1,0,0,143,36.11478399,-95.94016097,0,0
515,"3391 CLASSEN BLVD.,NORMAN,OK,73071",1,0,0,27,35.23900768,-97.41140987,0,0
516,"3400 NW EXPRESSWAY, STE. #600,OKC,OK,73112",1,0,0,109,35.51841834,-97.57489782,0,0
517,"3404 NW 176TH ST.,EDMOND,OK,73012",0,1,0,109,35.66750814,-97.59363066,0,0
518,"3404 W 165TH ST. N,SKIATOOK,OK,74070",1,0,0,113,36.38837333,-96.07443598,0,0
519,"3406 W 26TH AVENUE,STILLWATER,OK,74074",1,0,0,119,36.08104569,-97.07626601,0,0
520,"3419 E  ADMIRAL PLACE,TULSA,OK,74115",1,0,0,143,36.16085605,-95.9389161,0,0
521,"3420 CALLIE DRIVE,GROVE,OK,74344",1,0,0,41,36.5972798,-94.7384849,0,0
522,"3421 HAWTHORNE CT,BARTLESVILLE,OK,74006",1,0,0,147,36.73792059,-95.93614221,0,0
523,"3434 NW 56TH,OKC,OK,73112",1,0,0,109,35.51841834,-97.57489782,0,0
524,"3441 W ROCK CREEK ROAD,NORMAN,OK,73072",0,0,1,27,35.24737609,-97.49358567,0,0
525,"3441 W. ROCK CREEK RD,NORMAN,OK,73072",1,0,0,27,35.24737609,-97.49358567,0,0
526,"3451 W KENOSHA,BROKEN ARROW,OK,74012",1,0,0,143,36.05361097,-95.80493789,0,0
527,"34637 AIRLINE ROAD, STE 1,PAULS VALLEY,OK,73075",2,0,0,49,34.75158689,-97.23350556,0,0
528,"3509 NW 65TH TERRACE,OKC,OK,73116",1,0,0,109,35.54633317,-97.56416266,0,0
529,"3560 RC LUTTRELL DRIVE,NORMAN,OK,73072",1,0,0,27,35.25854,-97.493796,0,0
530,"3600 NW 50TH STREET,OKC,OK,73112",1,0,0,109,35.51841834,-97.57489782,0,0
531,"3601 NW 138TH STREET, STE. #100,OKC,OK,73134",1,0,3,109,35.6141668,-97.5684481,0,0
532,"3605 RENA DAWN LANE,EDMOND,OK,73013",1,0,0,109,35.6201391,-97.4418605,0,0
533,"3609 SUSSEX PLACE,NORMAN,OK,73072",1,0,0,27,35.2082907,-97.50313096,0,0
534,"3616 NW 50TH ,OKC,OK,73112",0,1,0,109,35.51841834,-97.57489782,0,0
535,"3621 NW 63RD ST. STE. D,OKC,OK,73116",1,0,0,109,35.54633317,-97.56416266,0,0
536,"3621 NW 63RD STREET, STE I,OKC,OK,73112",0,0,1,109,35.51841834,-97.57489782,0,0
537,"3621 NW 63RD STREET, STE. C,OKC,OK,73116",1,0,0,109,35.54633317,-97.56416266,0,0
538,"3621 NW 63RD STREET, STE. E,OKC,OK,73116",1,0,0,109,35.54633317,-97.56416266,0,0
539,"3621 NW 63RD STREET, STE. H,OKC,OK,73116",1,0,0,109,35.54633317,-97.56416266,0,0
540,"3621 NW 63RD, STE. D,OKC,OK,73116",1,0,0,109,35.54633317,-97.56416266,0,0
541,"3633 WAGONWHEEL ROAD,EDMOND,OK,73034",1,0,0,109,35.694658,-97.4572871,0,0
542,"3645 N COUNCIL ROAD,BETHANY,OK,73008",1,0,0,109,35.507319,-97.6547667,0,0
543,"3700 W ROBINSON STREET,NORMAN,OK,73072",1,0,0,27,35.2327476,-97.49533761,0,0
544,"3701 N CLASSEN BLVD.,OKC,OK,73118",1,0,0,109,35.5080038,-97.5348795,0,0
545,"3715 LIONEL LANE,DURANT,OK,74701",1,0,0,13,34.00733983,-96.37815091,0,0
546,"3715 W 44TH,STILLWATER,OK,74074",1,0,0,119,36.08104569,-97.07626601,0,0
547,"3727 NW 63RD #107,OKC,OK,73116",1,0,0,109,35.54633317,-97.56416266,0,0
548,"3727 NW 63RD STREET, STE. #310,OKC,OK,73116",1,0,0,109,35.54633317,-97.56416266,0,0
549,"3727 NW 63RD STREET, STE. 200,OKC,OK,73116",0,0,1,109,35.54633317,-97.56416266,0,0
550,"3740 STONEBROOK DRIVE,NORMAN,OK,73072",1,0,0,87,35.1884281,-97.5401326,0,0
551,"3747 E 11TH STREET,TULSA,OK,74112",1,0,0,143,36.14712281,-95.90436398,0,0
552,"3804 N MACARTHUR BLVD,WARR ACRES,OK,73122",1,0,0,109,35.5093597,-97.6175597,0,0
553,"3903 CREEK BANK DRIVE,EDMOND,OK,73003",1,0,0,109,35.6946935,-97.5033251,0,0
554,"3904 SE 41 PLACE,OKC,OK,73165",1,0,0,27,35.3438227,-97.35731279,0,0
555,"3906 NW 10TH STREET,OKC,OK,73107",1,0,0,109,35.48160611,-97.5756115,0,0
556,"3912 EAST 31ST,TULSA,OK,74135",1,0,0,143,36.09733705,-95.9232534,0,0
557,"3916 E 91ST STREET,TULSA,OK,74137",0,0,2,143,36.02055383,-95.92936819,0,0
