idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
501,"2434 N. WOODLAWN, STE. 100,WICHITA,KS,67220",1,0,0,173,37.75161037,-97.27923722,0,0
502,"2445 SW WANAMAKER RD, STE 103,TOPEKA,KS,66614",1,0,0,177,39.0216537,-95.762881,0,0
503,"2445 SW WANAMAKER RD,TOPEKA,KS,66614",0,0,1,177,39.0216537,-95.762881,0,0
504,"2445 SW WANAMAKER RD.,TOPEKA,KS,66614",1,0,0,177,39.0216537,-95.762881,0,0
505,"24510 W 61ST TER,SHAWNEE,KS,66226",1,0,0,91,39.03057819,-94.86005317,0,0
506,"250 N. TYLER RD.,WICHITA,KS,67212",1,0,0,173,37.70201412,-97.43637909,0,0
507,"250 N. TYLER,WICHITA,KS,67212",1,0,0,173,37.70201412,-97.43637909,0,0
508,"2501 SW 35TH TER,TOPEKA,KS,66611",1,0,0,177,39.0153849,-95.69611189,0,0
509,"2502 W 50TH PLACE,WESTWOOD,KS,66205",1,0,0,91,39.03117655,-94.63076146,0,0
510,"2508 CASEYS DR.,GARDEN CITY,KS,67846",0,0,1,55,38.03487699,-100.7670145,0,0
511,"2510 HENDERSON,GARDEN CITY,KS,67846",1,0,0,55,38.03487699,-100.7670145,0,0
512,"2510 LINKSLAND DR.,HUTCHINSON,KS,67502",1,0,0,155,38.0816377,-97.840436,0,0
513,"2510 N. HENDERSON DR.,GARDEN CITY,KS,67846",1,0,0,55,38.03487699,-100.7670145,0,0
514,"2515 SW CREST DR.,TOPEKA,KS,66614",2,0,0,177,39.0217288,-95.7416532,0,0
515,"2516 N. BUTTON BUSH CIRCLE,DERBY,KS,67037",1,0,0,173,37.5743624,-97.2657816,0,0
516,"2516 W. 15TH AVE.,EMPORIA,KS,66801",1,0,0,111,38.41297344,-96.21802751,0,0
517,"2519 STONEPOST LN.,SALINA,KS,67401",1,0,0,169,38.8043904,-97.5652193,0,0
518,"2520 N. 14TH AVE,DODGE CITY,KS,67801",1,0,0,57,37.72527035,-100.0549624,0,0
519,"2543 N SHEFFORD CT,WICHITA,KS,67205",1,0,0,173,37.7295913,-97.4745628,0,0
520,"2548 N. MAIZE CT., STE. 100,WICHITA,KS,67205",1,0,0,173,37.74991083,-97.42253093,0,0
521,"2579 N. GREENLEAF CT.,WICHITA,KS,68226",1,0,0,173,37.7300072,-97.2303662,0,0
522,"2590 E 53RD ST N,PARK CITY,KS,67219",1,0,0,173,37.77190347,-97.31755715,0,0
523,"2602 S. ROUSE ST,PITTSBURG,KS,66762",0,0,1,37,37.39815877,-94.70990669,0,0
524,"2616 BROOK CIR,MANHATTAN,KS,66502",1,0,0,161,39.15135645,-96.53148134,0,0
525,"26163 W. 108TH TERRACE,OLATHE,KS,66061",1,0,0,91,38.89670884,-94.87964127,0,0
526,"2619 GARNER RD,LEBO,KS,66856",1,0,0,31,38.4076177,-95.8373861,0,0
527,"2667 N. WOODRIDGE CT.,WICHITA,KS,67226",1,0,0,173,37.7321107,-97.1930302,0,0
528,"2701 STERNBERG DR.,HAYS,KS,67601",1,0,0,51,38.88662792,-99.3024858,0,0
529,"2702 CAMPUS DR.,GARDEN CITY,KS,67846",1,0,0,55,38.03487699,-100.7670145,0,0
530,"2703 HALL STE.1A,HAYS,KS,67601",1,0,0,51,38.87753127,-99.3483178,0,0
531,"2703 HALL STREET SUITE A1,HAYS,KS,67601",1,0,0,51,38.87753127,-99.3483178,0,0
532,"2707 VINE STREET, STE 5,HAYS,KS,67601",1,0,0,51,38.87753127,-99.3483178,0,0
533,"2711 S. ROUSE AVE.,  STE. A,PITTSBURG,KS,66762",1,0,0,37,37.39815877,-94.70990669,0,0
534,"2714 N.W. TOPEKA BLVD,TOPEKA,KS,66617",1,0,0,177,39.13907166,-95.625325,0,0
535,"2721 W. 67TH TERR.,MISSION HILLS,KS,66208",1,0,0,91,38.9993018,-94.6294985,0,0
536,"2740 N. NORTH SHORE COURT,WICHITA,KS,67205",1,0,0,173,37.7328802,-97.4139611,0,0
537,"2745 PEMBROOK PL,MANHATTAN,KS,66502",1,0,0,161,39.1957858,-96.6067826,0,0
538,"2759 N. TYLER RD.,WICHITA,KS,67205",1,0,0,173,37.74991083,-97.42253093,0,0
539,"2770 HALL ST,HAYS,KS,67601",1,0,0,51,38.87753127,-99.3483178,0,0
540,"2770 HALL ST.,HAYS,KS,67601",1,0,0,51,38.87753127,-99.3483178,0,0
541,"28 W. PEORIA,PAOLA,KS,66071",1,0,0,121,38.57328164,-94.86454179,0,0
542,"2800 FAIRWAY DRIVE,INDEPENDENCE,KS,67301",1,0,0,125,37.20890018,-95.75340773,0,0
543,"2803 WEST 146TH ST.,LEAWOOD,KS,66224",1,0,0,91,38.86293488,-94.62814406,0,0
544,"2806 N WOODRIDGE ST,WICHITA,KS,67226",1,0,0,173,37.7348918,-97.1921352,0,0
545,"2808 WINTERBROOK DR.,LAWRENCE,KS,66047",1,0,0,45,38.93284,-95.2809091,0,0
546,"2819 SW WINDERMERE DR.,TOPEKA,KS,66614",1,0,0,177,39.0153787,-95.7992345,0,0
547,"2841 W. 138TH TERR.,LEAWOOD,KS,66224",0,0,1,91,38.86293488,-94.62814406,0,0
548,"2900 W. 125TH ST.,LEAWOOD,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
549,"2901 N. LORRAINE BLDG. B, STE. A,HUTCHINSON,KS,67502",1,0,0,155,38.12716428,-97.92913584,0,0
550,"2904 W 127TH ST,LEAWOOD,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
551,"2951 SW WANAMAKER DR.,TOPEKA,KS,66614",1,0,0,177,39.013106,-95.7590411,0,0
552,"2981 N WEBB RD,WICHITA,KS,67226",1,0,1,173,37.77328732,-97.21528484,0,0
553,"300 C ST.,WASHINGTON,KS,66968",1,0,0,201,39.8274338,-97.06587877,0,0
554,"300 N. 4TH ST., APT. 219,MANHATTAN,KS,66502",1,0,0,161,39.15135645,-96.53148134,0,0
555,"300 N. COLLEGE,ST FRANCIS,KS,67756",1,0,0,23,39.79428281,-101.8362585,0,0
556,"3001 HALL ST.,HAYS,KS,67601",1,0,0,51,38.87753127,-99.3483178,0,0
557,"3005 CHERRY HILL,MANHATTAN,KS,66503",0,0,1,161,39.26374574,-96.68623085,0,0
558,"3005 SIERRA PKWY.,HUTCHINSON,KS,67502",1,0,0,155,38.12716428,-97.92913584,0,0
559,"3008 GARDEN GROVE PARKWAY,HUTCHINSON,KS,67502",2,0,0,155,38.0878484,-97.9096038,0,0
560,"3008 GARDEN GROVE PKWY.,HUTCHINSON,KS,67502",1,0,0,155,38.0878484,-97.9096038,0,0
561,"301 N. MAIN ST., STE. 1420,WICHITA,KS,67202",1,0,0,173,37.68682366,-97.33530817,0,0
562,"301 N. MAIN ST., SUITE #104,NEWTON,KS,67114",1,0,0,79,38.07370597,-97.28887942,0,0
563,"3010 W. 51ST TERRACE,WESTWOOD,KS,66205",1,0,0,91,39.03117655,-94.63076146,0,0
564,"3013 BLAINE DR.,JUNCTION CITY,KS,66441",1,0,0,61,38.98511109,-96.80308619,0,0
565,"3032 MONTANA COURT,MANHATTAN,KS,66502",1,0,0,161,39.2019503,-96.61317125,0,0
566,"3033 SW VILLA DR,TOPEKA,KS,66614",0,0,1,177,39.01151999,-95.84943827,0,0
567,"3033 SW VILLA WEST DR.,TOPEKA,KS,66614",0,0,3,177,39.01133219,-95.76784612,0,0
568,"304 S. CLAIRBORNE, STE. 100,OLATHE,KS,66062",1,0,0,91,38.87989621,-94.78891559,0,0
569,"304 S. CLAIRBORNE, SUITE 100,OLATHE,KS,66062",1,0,0,91,38.87989621,-94.78891559,0,0
570,"3045 WEST 132ND TERR.,LEAWOOD,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
571,"306 MAPLE,OVERBROOK,KS,66524",1,0,0,139,38.79357869,-95.50515919,0,0
572,"308 MAIN ST.,LAWRENCE,KS,66044",1,0,0,45,39.02889499,-95.20855765,0,0
573,"309 S. SECOND ST.,LEAVENWORTH,KS,66048",1,0,0,103,39.28287382,-94.99411241,0,0
574,"309 SW TOPEKA BLVD.,TOPEKA,KS,66603",1,0,0,177,39.05741403,-95.67584156,0,0
575,"310 OIL HILL RD.,EL DORADO,KS,67042",1,0,0,15,37.84865449,-96.79829747,0,0
576,"310 SW 1ST,PLAINVILLE,KS,67663",1,0,0,163,39.21141108,-99.34917331,0,0
577,"3100 SW HUNTOON #103,TOPEKA,KS,66604",0,0,1,177,39.03888225,-95.72662623,0,0
578,"3100 SW HUNTOON, STE. 103,TOPEKA,KS,66604",0,0,1,177,39.04411305,-95.71539533,0,0
579,"3101 N CYPRESS DRIVE,WICHITA,KS,67226",3,0,0,173,37.73913,-97.2311575,0,0
580,"3101 N. CYPRESS DR.,WICHITA,KS,67226",1,0,0,173,37.73913,-97.2311575,0,0
581,"311 CAMPUS DR., SUITE 101,GARDEN CITY,KS,67846",1,0,0,55,38.03487699,-100.7670145,0,0
582,"311 CAMPUS DRIVE, SUITE 101,GARDEN CITY,KS,67846",0,0,1,55,38.03487699,-100.7670145,0,0
583,"311 NEOSHO,BURLINGTON,KS,66839",1,0,0,31,38.21420652,-95.75081519,0,0
584,"3110 N. RIDGE RD, APT. #223,WICHITA,KS,67205",1,0,0,173,37.74991083,-97.42253093,0,0
585,"3126 W. 42ND AVE.,KANSAS CITY,KS,66103",1,0,0,209,39.0511028,-94.62186734,0,0
586,"3130 N. PLUM,HUTCHINSON,KS,67502",1,0,0,155,38.12716428,-97.92913584,0,0
587,"3130 TERRA VISTA DRIVE,INDEPENDENCE,KS,67301",1,0,0,125,37.25913272,-95.72052744,0,0
588,"31855 W. 89TH ST.,DESOTO,KS,66018",1,0,0,91,38.96633366,-94.96771959,0,0
589,"32 W. MAIN ST.,CHANUTE,KS,66720",1,0,0,133,37.64834928,-95.45980421,0,0
590,"3200 KIMBALL AVE.,MANHATTAN,KS,66503",1,0,0,161,39.2041224,-96.6178487,0,0
591,"3209 W. 319TH,LOUISBURG,KS,66053",0,0,1,121,38.57892077,-94.66928112,0,0
592,"3213 N. RIDGE RD.,WICHITA,KS,67205",1,0,0,173,37.74991083,-97.42253093,0,0
593,"3217 WILLOWOOD CIRCLE,MANHATTAN,KS,66502",0,0,1,161,39.15135645,-96.53148134,0,0
594,"3223 N. COVINGTON ST.,WICHITA,KS,67205",1,0,0,173,37.7418505,-97.4748678,0,0
595,"3223 N. COVINGTON STREET,WICHITA,KS,67205",1,0,0,173,37.7418505,-97.4748678,0,0
596,"3235 N GREY MEADOW ST.,WICHITA,KS,67205",1,0,0,173,37.742697,-97.4549376,0,0
597,"325 SYCAMORE,GOODLAND,KS,67735",1,0,0,181,39.34674104,-101.7574833,0,0
598,"32980 W. 83RD ST.,DESOTO,KS,66018",1,0,0,91,38.96633366,-94.96771959,0,0
599,"3305 E. DOUGLAS, STE. 201,WICHITA,KS,67218",0,0,1,173,37.68629139,-97.29661114,0,0
600,"3319 SW DUKERIES RD,TOPEKA,KS,66614",1,0,0,177,39.0059738,-95.7884028,0,0
601,"333 S. SETHCHILD RD.,MANHATTAN,KS,66502",0,0,1,161,39.1751645,-96.6034258,0,0
602,"3345 SW FAIRLAWN RD.,TOPEKA,KS,66614",0,0,1,177,39.005327,-95.744391,0,0
603,"3367 E. 47TH S.,WICHITA,KS,67216",1,0,0,173,37.60862973,-97.31390637,0,0
604,"3400 COLLEGE BLVD., STE. 203,LEAWOOD,KS,66211",1,0,0,91,38.92355416,-94.6368546,0,0
605,"3407 SW AMAROSA CIRCLE,TOPEKA,KS,66614",1,0,0,177,39.0042574,-95.7506391,0,0
606,"3455 W 13TH STREET NORTH,WICHITA,KS,67203",1,0,0,173,37.70405426,-97.36494217,0,0
607,"3455 W. 13TH ST. N.,WICHITA,KS,67203",1,0,0,173,37.70405426,-97.36494217,0,0
608,"3455 W. 13TH ST. NORTH,WICHITA,KS,67203",1,0,0,173,37.70405426,-97.36494217,0,0
609,"346 MAINE ST., SUITE 150,LAWRENCE,KS,66044",1,0,0,45,39.02889499,-95.20855765,0,0
610,"347 WOODLAWN DR.,LAWRENCE,KS,66049",1,0,0,45,38.9855727,-95.2745732,0,0
611,"350 S BELMONT ST.,WICHITA,KS,67218",1,0,0,173,37.68158731,-97.28696933,0,0
612,"3507 S. 4TH ST TRFWY,LEAVENWORTH,KS,66048",1,0,0,103,39.28287382,-94.99411241,0,0
613,"3507 S. 4TH ST. TRFWY.,LEAVENWORTH,KS,66048",4,0,0,103,39.28287382,-94.99411241,0,0
614,"3514 CLINTON PKWY., STE. G,LAWRENCE,KS,66047",1,0,0,45,38.9432664,-95.2824866,0,0
615,"3525 N. RIDGE RD.,WICHITA,KS,67205",1,0,0,173,37.74991083,-97.42253093,0,0
616,"3526 W. 100TH TERR,LEAWOOD,KS,66206",1,0,0,91,38.95802515,-94.61934594,0,0
617,"353 N. OLD HWY. 81,HESSTON,KS,67062",1,0,0,79,38.14518696,-97.43708785,0,0
618,"3535 E. CENTRAL AVE.,WICHITA,KS,67208",1,0,0,173,37.6934661,-97.2947436,0,0
619,"3601 S. 4TH ST. TRFWY.,LEAVENWORTH,KS,66048",1,0,0,103,39.28287382,-94.99411241,0,0
620,"3607 N. FOREST RIDGE ST.,WICHITA,KS,67205",1,0,0,173,37.7481848,-97.4387625,0,0
621,"3609 W. 157TH PLACE,OVERLAND PARK,KS,66224",1,0,0,91,38.86293488,-94.62814406,0,0
622,"3613 W 122ND ST,LEAWOOD,KS,66209",1,0,1,91,38.89909804,-94.63873213,0,0
623,"3613 W 156 ST,OVERLAND PARK,KS,66224",1,0,0,91,38.86293488,-94.62814406,0,0
624,"3615 N. 112TH TERRACE,KANSAS CITY,KS,66109",1,0,0,209,39.16352353,-94.82807705,0,0
625,"3616 N. 112TH TERR.,KANSAS CITY,KS,66109",1,0,0,209,39.16352353,-94.82807705,0,0
626,"3700 W. 83RD ST., STE. 108,PRAIRIE VILLAGE,KS,66208",1,0,0,91,38.9993018,-94.6294985,0,0
627,"3700 W. 83RD ST., STE. 110,PRAIRIE VILLAGE,KS,66208",1,0,0,91,38.9993018,-94.6294985,0,0
628,"3700 W. 83RD ST., STE. 206,PRAIRIE VILLAGE,KS,66208",0,0,1,91,38.9993018,-94.6294985,0,0
629,"3700 W. 83RD ST., STE. 208,PRAIRIE VILLAGE,KS,66208",1,0,0,91,38.9993018,-94.6294985,0,0
630,"3700 W. 83RD ST., STE. 215,PRAIRIE VILLAGE,KS,66208",0,0,1,91,38.9993018,-94.6294985,0,0
631,"3700 W. 83RD ST., SUITE 111,PRAIRIE VILLAGE,KS,66208",1,0,0,91,38.9993018,-94.6294985,0,0
632,"3703 PEACHTREE CIRCLE,MANHATTAN,KS,66503",1,0,0,161,39.1734264,-96.6188059,0,0
633,"3707 CANAL BLVD., APT B,HAYS,KS,67601",1,0,0,51,38.87753127,-99.3483178,0,0
634,"3711 W. 133RD ST.,LEAWOOD,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
635,"3714 W 61ST TERRACE,FAIRWAY,KS,66205",1,0,0,91,39.03117655,-94.63076146,0,0
636,"372 S HILLSIDE,WICHITA,KS,67211",0,0,1,173,37.66688065,-97.31745239,0,0
637,"3800 N. REED AVE.,MAIZE,KS,67101",1,0,0,173,37.78503101,-97.4634499,0,0
638,"3810 VANESTA DR, STE 120,MANHATTAN,KS,66503",1,0,0,161,39.2087543,-96.6362389,0,0
639,"3822 5TH ST.,GREAT BEND,KS,67530",1,0,0,9,38.35285861,-98.79362307,0,0
640,"3822 6TH ST.,GREAT BEND,KS,67530",1,0,0,9,38.35285861,-98.79362307,0,0
641,"3837 N. WOODLAWN,WICHITA,KS,67220",1,0,0,173,37.75161037,-97.27923722,0,0
642,"387 N. WOODLAWN,WICHITA,KS,67208",1,0,0,173,37.70453748,-97.27926403,0,0
643,"3909 WILLOW DRIVE,WICHITA,KS,67218",1,0,0,173,37.66851223,-97.28041743,0,0
644,"3911 W. 120TH TERRACE,LEAWOOD,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
645,"3920 W. 31ST S.,WICHITA,KS,67217",1,0,0,173,37.61548883,-97.36276716,0,0
646,"3920 W. 31ST ST.,WICHITA,KS,67217",1,0,0,173,37.61548883,-97.36276716,0,0
647,"3933 N. MAIZE RD. SUITE 100,MAIZE,KS,67101",0,0,1,173,37.78503101,-97.4634499,0,0
